id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1822470896503628063","2024-08-11 11:11:36 +08:00","If you lack discipline, remember this:\n\nStep by step, brick by brick. Just keep going. \n\nNothing good comes easily, and good things take time. https://t.co/FRMnQRWLOZ","[{""type"":""photo"",""url"":""https://t.co/FRMnQRWLOZ"",""thumbnail"":""https://pbs.twimg.com/media/GUq2EKmXgAATJ1m?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GUq2EKmXgAATJ1m?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",490,85,166,3,13,73696,false,false,false,"https://twitter.com/FluentInFinance/status/1822470896503628063"
"1834655811471134932","2024-09-14 02:10:06 +08:00","The economy is doing better than many realize.\n\n1. Record job growth\n2. Steady GDP growth\n3. Manufacturing is up\n4. Gas is at a 3-year low\n5. Wage growth is at record highs\n6. Unemployment at historic lows\n7. S&P 500 is ~1% from all-time highs\n8. Highest consumer sentiment since May\n9. Oil & gas production highest in US history\n10. US household net worth (Q2) all-time high\n11. The Fed is expected to cut rates next month\n12. 30-yr mortgage rates lowest since Feb 2023\n13. Lowest 1-yr inflation expectations since Dec 2020\n14. Inflation has steadily decreased quarter over quarter\n\nDon't let social media fool you.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",682,145,131,23,395,121053,false,false,false,"https://twitter.com/FluentInFinance/status/1834655811471134932"
"1834661149092331959","2024-09-14 02:31:18 +08:00","Sources to show the economy is doing better than many realize:\n\n1. https://t.co/xfalDuNntl\n\n2. https://t.co/3qoraQqwEz\n\n3. https://t.co/s63iaDAfmP\n\n4. https://t.co/NVWaVZf4JR\n\n5. https://t.co/pRCtK0NkHQ\n\n6. https://t.co/ahFUb7W7Pa\n\n7. https://t.co/zFVf0HMEoU\n\n8. https://t.co/1tdGKpG8bj\n\n9. https://t.co/fOQ6X6bcjX\n\n10. https://t.co/8rrGoZ3nUv","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1834655811471134932","null","null",22,3,16,1,15,11945,false,false,false,"https://twitter.com/FluentInFinance/status/1834661149092331959"
"1834680551770313049","2024-09-14 03:48:24 +08:00","12 rules for financial success:\n\n1. Max out Roth IRA\n\n2. Learn the tax code\n\n3. Plan for retirement\n\n4. Have a simple budget\n\n5. Marry the right person\n\n6. Build your credit score\n\n7. Pay off high-interest debt\n\n8. Network with high achievers\n\n9. Take your employer 401k match\n\n10. Build a 3-6 month emergency fund\n\n11. Don't borrow money if you can't pay it back\n\n12. Protect your assets and investments (through insurance)\n\nWhat would you add?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",542,85,285,2,38,55981,false,false,false,"https://twitter.com/FluentInFinance/status/1834680551770313049"
"1834700731271750034","2024-09-14 05:08:36 +08:00","If you don't know where to start investing, buy an Index Fund that tracks the S&P 500.\n\nIf you start at 25 and invest $100 a week in an S&P 500 index fund like $VOO (which historically earns 10% per year on average) when you're 60, you should have $1.3 million. \n\nYou can invest in a Roth IRA at any age and the money will grow tax-free.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",360,42,179,2,30,63733,false,false,false,"https://twitter.com/FluentInFinance/status/1834700731271750034"
"1834730304965120128","2024-09-14 07:06:07 +08:00","The S&amp;P 500 has its best week of 2024, up +4%.\n\nThe NASDAQ has its best week of 2024, up +6%.\n\nThe Stock Market is up $1.8 Trillion in value this week. https://t.co/TOc9w0i1Z1","[{""type"":""photo"",""url"":""https://t.co/TOc9w0i1Z1"",""thumbnail"":""https://pbs.twimg.com/media/GXZFfJfXIAAogQx?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GXZFfJfXIAAogQx?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",138,15,8,1,15,27266,false,false,false,"https://twitter.com/FluentInFinance/status/1834730304965120128"
"1834785457307107820","2024-09-14 10:45:16 +08:00","I can't stress this enough. https://t.co/U9ZsOjcOnK","[{""type"":""photo"",""url"":""https://t.co/U9ZsOjcOnK"",""thumbnail"":""https://pbs.twimg.com/media/GXZ3GDYWcAAYm0C?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GXZ3GDYWcAAYm0C?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1289,172,207,9,16,96225,false,false,false,"https://twitter.com/FluentInFinance/status/1834785457307107820"
"1834827008179667308","2024-09-14 13:30:22 +08:00","The 5 Most Famous Laws in the World ‼️ https://t.co/Hu7GH4a3QB","[{""type"":""photo"",""url"":""https://t.co/Hu7GH4a3QB"",""thumbnail"":""https://pbs.twimg.com/media/GXacyvBWUAA0Hl2?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GXacyvBWUAA0Hl2?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",363,66,202,2,7,63331,false,false,false,"https://twitter.com/FluentInFinance/status/1834827008179667308"
"1834940591244812679","2024-09-14 21:01:43 +08:00","If you liked this post, you'll love my newsletter ― Join 50,000+ readers and subscribe at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1834785457307107820","null","null",4,2,0,0,1,6773,false,false,false,"https://twitter.com/FluentInFinance/status/1834940591244812679"
"1835019162495709247","2024-09-15 02:13:56 +08:00","You see the BMW but not the $80,000 car loan.\n\nYou see the trip to Bali but not the $20,000 credit debt.\n\nYou see the designer clothes but not the $0 Roth IRA.\n\nSocial media is an illusion. Don't be fooled by everything you see.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1903,189,88,9,59,96959,false,false,false,"https://twitter.com/FluentInFinance/status/1835019162495709247"
"1835047113777918269","2024-09-15 04:05:00 +08:00","Until you have your first $100,000:\n\n• Don't flaunt your wealth\n• Don't drive your wealth\n• Don't wear your wealth \n\nFocus on strengthening your financial foundation.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",718,77,86,6,71,55699,false,false,false,"https://twitter.com/FluentInFinance/status/1835047113777918269"
"1835084027411210327","2024-09-15 06:31:41 +08:00","If you liked this post, you'll love my newsletter ― Join 50,000+ readers and subscribe at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1835019162495709247","null","null",5,0,0,0,3,8866,false,false,false,"https://twitter.com/FluentInFinance/status/1835084027411210327"
"1835099450588774610","2024-09-15 07:32:58 +08:00","Job security is an illusion. \n\nChanging jobs every 2-3 years is one of the best money hacks.\n\nLearning higher paying skills while working at your current job is one of the smartest things you can do.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",412,50,71,1,23,37003,false,false,false,"https://twitter.com/FluentInFinance/status/1835099450588774610"
"1835287864742940693","2024-09-15 20:01:39 +08:00","If you liked this post, you'll enjoy my weekly newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1835047113777918269","null","null",5,0,0,0,1,7836,false,false,false,"https://twitter.com/FluentInFinance/status/1835287864742940693"
"1835353292282429777","2024-09-16 00:21:38 +08:00","You don't need to:\n\n• Cancel Netflix\n• Stop going out\n• Eliminate social media\n\nYou need to:\n\n• Focus on your goals\n• Create a routine\n• Get up earlier\n\n6 months of discipline will change your life.\n\nYou'll be ahead of 99%.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",650,91,100,0,48,39858,false,false,false,"https://twitter.com/FluentInFinance/status/1835353292282429777"
"1835382100876226777","2024-09-16 02:16:07 +08:00","Google is FREE.\nYouTube is FREE.\nChatGPT is FREE.\nPodcasts are FREE.\n\nThe internet is free education.\n\nStart learning and earning.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",754,117,91,4,58,57321,false,false,false,"https://twitter.com/FluentInFinance/status/1835382100876226777"
"1835428310333169832","2024-09-16 05:19:44 +08:00","Stop calling jobs that require 3-5 years of experience entry level.\n\n• 3-5 years of experience are for Managers \n• 5-7 years of experience are for Senior Managers\n• 8-10 years of experience are for Directors\n• 10+ years of experience are for VP's\n\nEntry-level jobs should require 0 years experience.\n\nEntry-level jobs are to start your career and grow.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",357,63,68,1,22,40192,false,false,false,"https://twitter.com/FluentInFinance/status/1835428310333169832"
"1835482044408664109","2024-09-16 08:53:15 +08:00","People who locked in 3% mortgages for 30 years: https://t.co/RJtX6TRoGd","[{""type"":""photo"",""url"":""https://t.co/RJtX6TRoGd"",""thumbnail"":""https://pbs.twimg.com/media/GXjxLMFXAAElaJm?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GXjxLMFXAAElaJm?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1401,78,46,19,92,97202,false,false,false,"https://twitter.com/FluentInFinance/status/1835482044408664109"
"1835574727680659490","2024-09-16 15:01:33 +08:00","We'll discuss this more in my newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1835382100876226777","null","null",3,0,1,0,0,5813,false,false,false,"https://twitter.com/FluentInFinance/status/1835574727680659490"
"1835574782059819239","2024-09-16 15:01:46 +08:00","We'll discuss this more in my newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1835482044408664109","null","null",0,0,0,0,0,6800,false,false,false,"https://twitter.com/FluentInFinance/status/1835574782059819239"
"1835710608664154586","2024-09-17 00:01:29 +08:00","We'll discuss this more in my newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1835353292282429777","null","null",2,0,0,0,1,6002,false,false,false,"https://twitter.com/FluentInFinance/status/1835710608664154586"
"1835720665988575335","2024-09-17 00:41:27 +08:00","Since we have Baby Showers, let's also normalize Business Showers to celebrate each other's success.\n\nWhen a friend starts a business, we get together to congratulate them, support them and share ideas to help them succeed.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",359,53,24,6,24,32027,false,false,false,"https://twitter.com/FluentInFinance/status/1835720665988575335"
"1835758105876971657","2024-09-17 03:10:13 +08:00","Big week for interest rates:\n\n1. The Federal Reserve is expected to cut interest rates this week for the first time since Covid.\n\n2. Elizabeth Warren and US Senators sent Jerome Powell a letter asking the Fed to cut interest rates by 0.75% this week.\n\n3. BlackRock says the Federal Reserve's interest rate cuts will not be as deep as the market expects.\n\nWill it be a 0.25%, 0.50% or 0.75% rate cut?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",117,16,12,2,30,41772,false,false,false,"https://twitter.com/FluentInFinance/status/1835758105876971657"
"1835779779015983552","2024-09-17 04:36:21 +08:00","The World will be completely different in 10 years.\n\nInvest in tech, AI, machine learning, quantum computing & augmented reality.\n\nNvidia $NDVA, Microsoft $MSFT, Google $GOOG, Meta $META, Apple $AAPL and Tesla $TSLA are all in $QQQ.\n\nYou don't have to pick one, you can invest in them all with an index fund.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",277,41,154,1,36,42813,false,false,false,"https://twitter.com/FluentInFinance/status/1835779779015983552"
"1835821429998158083","2024-09-17 07:21:51 +08:00","Apple's CEO Tim Cook made $63 million in 2023.\n\nOnly $16 million was from his salary and bonus.\n\n$47 million came from stock awards.\n\nAt the highest level, the tax code favors assets, not income.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",174,20,16,0,15,25370,false,false,false,"https://twitter.com/FluentInFinance/status/1835821429998158083"
"1835842534314033469","2024-09-17 08:45:43 +08:00","The key to building wealth is increasing your income while keeping your expenses low, and then investing the difference in assets.\n\nOr start a business, keep your debt and monthly expenses low, build cash flow, and then invest the profits in assets.\n\nThat’s the blueprint.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",242,36,71,3,21,26291,false,false,false,"https://twitter.com/FluentInFinance/status/1835842534314033469"
"1835881926764134857","2024-09-17 11:22:15 +08:00","Time is and always will be your greatest asset. https://t.co/yY6z4GLF4D","[{""type"":""photo"",""url"":""https://t.co/yY6z4GLF4D"",""thumbnail"":""https://pbs.twimg.com/media/GXpc4KeXIAEhSs5?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/GXpc4KeXIAEhSs5?format=png&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",389,69,112,4,12,64086,false,false,false,"https://twitter.com/FluentInFinance/status/1835881926764134857"
"1836185789962526836","2024-09-18 07:29:41 +08:00","You don’t get paid for working hard.\n\nYou get paid for the value you deliver and the number of problems you solve.\n\nProduce results and the money will follow.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",441,67,69,2,21,35815,false,false,false,"https://twitter.com/FluentInFinance/status/1836185789962526836"
"1836211220699099159","2024-09-18 09:10:44 +08:00","Never let a job steal your life.\n\nIf you can work 8 hours a day for someone else, you can work 1-2 hours a day on yourself.\n\nUse your evenings to work on a side hustle, build a side business, or learn new skills to increase your pay.\n\nEventually, your job will become a choice and not an obligation.\n\nUse your 5-9 to replace your 9-5.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",220,36,52,1,13,24854,false,false,false,"https://twitter.com/FluentInFinance/status/1836211220699099159"
"1836260523521753458","2024-09-18 12:26:39 +08:00","Use your 9-5 to:\n\n• Pay your bills\n• Invest in assets\n• Build your emergency fund\n\nUse your 5-9 to:\n\n• Invest in yourself \n• Create a side business\n• Build financial freedom\n\nIf you can work 8 hours a day for someone else, you can use your evenings and weekends to work on yourself.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",285,49,96,3,21,25736,false,false,false,"https://twitter.com/FluentInFinance/status/1836260523521753458"
"1836421038516699206","2024-09-18 23:04:29 +08:00","For those of you in your 20s and 30s, know this:\n\nIt's the most important decade of your life.\n\nAnd that time will pass fast.\n\nYour decisions during this time are important to building a strong financial foundation.\n\nAnd if you waste it, you'll regret it forever.\n\nTake advantage of it while you can.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",208,33,48,2,25,30189,false,false,false,"https://twitter.com/FluentInFinance/status/1836421038516699206"
"1836466477869724051","2024-09-19 02:05:02 +08:00","BREAKING: The Federal Reserve has just cut interest rates by 0.50% for the first time in 4 years.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1216,144,38,14,44,142310,false,false,false,"https://twitter.com/FluentInFinance/status/1836466477869724051"
"1836797773082988663","2024-09-20 00:01:29 +08:00","Middle-class debt trap:\n\n$500,000 Home mortgage\n$100,000 Student loans\n$60,000 Car loans\n$40,000 Wedding\n\n$700,000 in debt before 30.\n\nA lifetime of debt is what society considers “successful”.\n\nBreak free.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",650,113,93,4,49,59626,false,false,false,"https://twitter.com/FluentInFinance/status/1836797773082988663"
"1836805485074260264","2024-09-20 00:32:08 +08:00","If you liked this post, you'll enjoy my weekly newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1836466477869724051","null","null",1,1,1,0,3,6197,false,false,false,"https://twitter.com/FluentInFinance/status/1836805485074260264"
"1836844116443013595","2024-09-20 03:05:38 +08:00","Life expectancy is 77 and the retirement age is 67.\n\nWork 50 years to enjoy 10? \n\nRetirement should be a financial goal, not an age.\n\nWe need to change this mindset.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",572,95,50,3,55,45606,false,false,false,"https://twitter.com/FluentInFinance/status/1836844116443013595"
"1836869077756977643","2024-09-20 04:44:50 +08:00","Ryan Reynolds is one of the most successful celebrity entrepreneurs.\n\nHe sold Aviation Gin for $610 Million.\n\nThen he sold Mint Mobile to to T-Mobile for $1.35 Billion. https://t.co/jNAxr2LUJf","[{""type"":""photo"",""url"":""https://t.co/jNAxr2LUJf"",""thumbnail"":""https://pbs.twimg.com/media/GX3esPPXgAA6yYt?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GX3esPPXgAA6yYt?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",81,15,8,0,7,21969,false,false,false,"https://twitter.com/FluentInFinance/status/1836869077756977643"
"1836920055180746844","2024-09-20 08:07:24 +08:00","Big day for stocks.\n\nThe S&amp;P 500 closed at record highs.\n\nIt added ~$1 Trillion of market cap after the Fed cut interest rates by 0.50% yesterday.\n\nWe're closing in on a 20% gain for the year. https://t.co/BUMQ6kHrf8","[{""type"":""photo"",""url"":""https://t.co/BUMQ6kHrf8"",""thumbnail"":""https://pbs.twimg.com/media/GX4M3CvXoAAe4F6?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GX4M3CvXoAAe4F6?format=jpg&name=orig""}]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",83,11,2,2,10,19710,false,false,false,"https://twitter.com/FluentInFinance/status/1836920055180746844"
"1836951351911141731","2024-09-20 10:11:45 +08:00","States with no income tax:\n\n• Texas\n• Alaska\n• Florida\n• Nevada\n• Wyoming\n• Tennessee\n• Washington\n• South Dakota\n• New Hampshire\n\nWould you live in any?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",483,53,76,7,120,64882,false,false,false,"https://twitter.com/FluentInFinance/status/1836951351911141731"
"1837122390536388693","2024-09-20 21:31:24 +08:00","If you liked this post, you'll enjoy my weekly newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1836797773082988663","null","null",2,0,0,0,1,6180,false,false,false,"https://twitter.com/FluentInFinance/status/1837122390536388693"
"1837191223171293504","2024-09-21 02:04:55 +08:00","Checking Account: $3,000\n\nHigh Yield Savings: $20,000\n\nInvestments: $1,000,000\n\n“I’m broke.”\n\nFew will understand.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",2329,148,199,22,110,193668,false,false,false,"https://twitter.com/FluentInFinance/status/1837191223171293504"
"1837220758910816441","2024-09-21 04:02:17 +08:00","The smartest people I know:\n\n1. Read books\n2. Stay curious\n3. Are optimistic\n4. Welcome feedback\n5. Admit their mistakes\n6. Don't get easily offended\n7. Listen more than they speak","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",348,61,72,1,15,26375,false,false,false,"https://twitter.com/FluentInFinance/status/1837220758910816441"
"1837243215428149716","2024-09-21 05:31:31 +08:00","If you liked this post, you'll enjoy my weekly newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1837191223171293504","null","null",2,1,0,0,1,12477,false,false,false,"https://twitter.com/FluentInFinance/status/1837243215428149716"
"1837253487085670703","2024-09-21 06:12:20 +08:00","10 tips for everyone in their 20s to 30s:\n\n1. Avoid car loans\n2. Take calculated risks\n3. Avoid credit card debt\n4. Build your credit score\n5. Max out your Roth IRA\n6. Take your job’s 401k match\n7. Read more and watch less TV \n8. Build another stream of income\n9. Invest 15% (or more) of your income\n10. Build your 3-6 month emergency fund\n\nWhat else would you add?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",491,95,219,0,36,58347,false,false,false,"https://twitter.com/FluentInFinance/status/1837253487085670703"
"1837302847899041874","2024-09-21 09:28:29 +08:00","Job description: Salary range is $60,000 to $120,000\n\nReality: Salary is $60,000.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",534,16,12,4,55,58922,false,false,false,"https://twitter.com/FluentInFinance/status/1837302847899041874"
"1837502825665884589","2024-09-21 22:43:07 +08:00","When you have $100,000 invested but drive a $30,000 car, everyone thinks you're broke.\n\nBut when you have $0 in the bank with an $80,000 car loan, everyone thinks you're rich.\n\nMakes no sense.\n\nWe need to change this mindset.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",1088,116,67,15,148,71639,false,false,false,"https://twitter.com/FluentInFinance/status/1837502825665884589"
"1837542219148153104","2024-09-22 01:19:39 +08:00","If you make $20/ hour, that night out isn't $300, it's 15 hours of your time, or 2 days of work. \n\nIf you make $20/ hour, that car isn't $50,000, it's 2,500 hours of your time or 357 days of work.\n\nViewing purchases in time instead of dollars will help you make better decisions with money.\n\nAlways consider opportunity cost.\n\nTime is your most valuable asset.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",405,56,78,2,32,41122,false,false,false,"https://twitter.com/FluentInFinance/status/1837542219148153104"
"1837572400642511218","2024-09-22 03:19:35 +08:00","Millionaires aren't working 18-hour days, waking up at 4 am, or doing cold plunges.\n\nIf you want to become a millionaire then mimic their habits.\n\nThey think long-term, set goals and live below their means.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",270,35,47,1,37,38702,false,false,false,"https://twitter.com/FluentInFinance/status/1837572400642511218"
"1837598017500631287","2024-09-22 05:01:22 +08:00","We'll discuss this more in my newsletter ― Join 50,000+ readers and sign-up at https://t.co/fJ9jVNLFNS!","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","1837502825665884589","null","null",4,0,0,0,4,8962,false,false,false,"https://twitter.com/FluentInFinance/status/1837598017500631287"
"1837606479748272264","2024-09-22 05:35:00 +08:00","10 ways to go broke:\n\n1. Gambling.\n2. Not being insured.\n3. Taking on too much debt.\n4. Living above your means. \n5. Impulsive spending habits.\n6. Marrying the wrong person.\n7. Not investing for retirement.\n8. Not having an emergency fund.\n9. Leasing a new car every 3 years.\n10. Depending on only one income stream.\n\nAvoid as many of these as possible.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",539,101,156,1,28,52648,false,false,false,"https://twitter.com/FluentInFinance/status/1837606479748272264"
"1837657811800449054","2024-09-22 08:58:59 +08:00","By age 30 you should have a group of friends to discuss investing, entrepreneurship, and self-improvement.\n\nNot gossip.","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",750,129,67,11,24,59417,false,false,false,"https://twitter.com/FluentInFinance/status/1837657811800449054"
"1837686777210929201","2024-09-22 10:54:04 +08:00","$500,000 cash right now or flip a coin for $15 million?","[]","FluentInFinance","Andrew Lokenauth | TheFinanceNewsletter.com","https://pbs.twimg.com/profile_images/1747282104990175232/DSMtFE0E_normal.jpg","null","null","null",233,7,13,29,178,96123,false,false,false,"https://twitter.com/FluentInFinance/status/1837686777210929201"
